carID,Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,previousOwners,flag_invalid_tax,flag_invalid_engineSize,flag_invalid_mileage,flag_invalid_mpg,flag_invalid_previousOwners,has_reportedDamage,car_age,mileage_per_year,is_eco,is_luxury,mileage_bin,tax_to_engine_ratio
53174,toyota,aygo,2015.0,manual,34182.0,petrol,0.0,69.0,1.0,3.0,0,0,0,0,0,1,10.0,3107.4545454545455,0,0,10k-50k,0.0
34393,hyundai,santafe,2019.0,semiauto,2251.0,diesel,145.0,40.9,2.2,3.0,0,0,0,0,0,1,6.0,321.57142857142856,0,0,0-10k,65.9090909090909
2427,audi,a3,2016.203612759809,manual,24076.0,petrol,125.0,50.4,1.8,3.0,0,0,0,0,0,1,8.796387240191052,2457.6407005661063,0,1,10k-50k,69.44444444444444
40068,mercedes,clclass,2018.0,semiauto,5514.0,petrol,144.88665173563413,45.48406253259154,2.0,1.0,0,0,0,0,0,1,7.0,689.25,0,1,0-10k,72.44332586781707
12919,bmw,series4,2017.0,semiauto,16463.0,diesel,145.0,65.7,2.0,1.0,0,0,0,0,0,1,8.0,1829.2222222222222,0,1,10k-50k,72.5
73563,vw,polo,2016.0,manual,17249.0,petrol,20.0,60.1,1.2,3.0,0,0,0,0,0,1,9.0,1724.9,0,0,10k-50k,16.666666666666668
44910,mercedes,clclass,2019.0,semiauto,16.0,diesel,145.0,60.1,1.6,3.0,0,0,0,0,0,1,6.0,2.2857142857142856,0,1,0-10k,90.625
71735,vw,polo,2019.0,manual,9900.0,petrol,145.0,48.7,1.0,1.0,0,0,0,0,0,1,6.0,1414.2857142857142,0,0,0-10k,145.0
43179,mercedes,clclass,2019.0,semiauto,37.0,petrol,145.0,44.1,2.0,0.0,0,0,0,0,1,1,6.0,5.285714285714286,0,1,0-10k,72.5
65927,vw,golfsv,2019.0,manual,15186.0,petrol,145.0,49.6,1.0,1.0,0,0,0,0,0,0,6.0,2169.4285714285716,0,0,10k-50k,145.0
25233,ford,mondeo,2016.0,manual,61190.0,diesel,0.0,78.5,1.5,2.0,0,0,0,0,0,1,9.0,6119.0,0,0,50k-100k,0.0
72948,vw,up,2017.0,manual,33610.0,petrol,20.0,64.2,1.0,1.0,0,0,0,0,0,1,8.0,3734.4444444444443,0,0,10k-50k,20.0
12869,bmw,x4,2020.0,semiauto,117.0,diesel,145.0,40.9,3.0,0.0,0,0,0,0,1,0,5.0,19.5,0,1,0-10k,48.333333333333336
38678,mercedes,clclass,2017.0,semiauto,27959.0,petrol,150.0,41.5,2.0,4.0,0,0,0,0,0,1,8.0,3106.5555555555557,0,1,10k-50k,75.0
48158,skoda,octavia,2015.0,manual,31580.0,diesel,125.0,60.1,2.0,3.0,0,0,0,0,0,1,10.0,2870.909090909091,0,0,10k-50k,62.5
21401,ford,focus,2019.0,manual,4520.0,diesel,177.3801735304373,65.27313339751763,1.5,1.0,0,0,0,0,0,1,6.0,645.7142857142857,0,0,0-10k,118.25344902029154
36601,mercedes,clclass,2020.0,automatic,3000.0,diesel,144.5986840647708,59.28949895808201,2.0,3.0,0,0,0,0,0,1,5.0,500.0,0,1,0-10k,72.2993420323854
1056,audi,q3,2019.0,manual,1773.0,petrol,145.0,39.8,1.5,0.0,0,0,0,0,1,1,6.0,253.28571428571428,0,1,0-10k,96.66666666666667
58387,opel,insignia,2016.0,manual,124000.0,diesel,20.0,72.4,1.6,3.0,0,0,0,0,0,1,9.0,12400.0,0,0,100k-150k,12.5
44010,mercedes,clsclass,2016.0,semiauto,35474.0,diesel,165.0,51.4,3.0,4.0,0,0,0,0,0,1,9.0,3547.4,0,1,10k-50k,55.0
38713,mercedes,claclass,2017.0,semiauto,28210.0,petrol,145.0,40.9,2.0,4.0,0,0,0,0,0,0,8.0,3134.4444444444443,0,1,10k-50k,72.5
6084,audi,a1,2015.0,manual,40011.0,diesel,0.0,80.7,1.6,4.0,0,0,0,0,0,1,10.0,3637.3636363636365,0,1,10k-50k,0.0
38660,mercedes,glbclass,2020.0,semiauto,1912.0,diesel,145.0,44.8,2.0,3.0,0,0,0,0,0,1,5.0,318.6666666666667,0,1,0-10k,72.5
68945,vw,polo,2018.0,manual,8766.0,petrol,145.0,64.2,1.0,1.0,0,0,0,0,0,1,7.0,1095.75,0,0,0-10k,145.0
7591,bmw,series2,2017.0,manual,10874.0,petrol,125.0,50.4,1.5,1.0,0,0,0,0,0,1,8.0,1208.2222222222222,0,1,10k-50k,83.33333333333333
29450,ford,a3,2019.0,manual,2016.0,petrol,145.0,48.7,1.1,0.0,0,0,0,0,1,1,6.0,288.0,0,0,0-10k,131.8181818181818
50803,skoda,roomster,2012.0,manual,54000.0,petrol,145.0,49.6,1.2,4.0,0,0,0,0,0,1,13.0,3857.1428571428573,0,0,50k-100k,120.83333333333334
1207,audi,q2,2017.0,automatic,7200.0,petrol,145.0,54.3,1.4,4.0,0,0,0,0,0,1,8.0,800.0,0,1,0-10k,103.57142857142858
34626,hyundai,santafe,2019.0,automatic,4995.0,diesel,145.0,39.8,2.2,0.0,0,0,0,0,1,1,6.0,713.5714285714286,0,0,0-10k,65.9090909090909
57979,opel,mokka,2018.0,manual,10650.0,petrol,145.0,47.1,1.4,0.0,0,0,0,0,1,1,7.0,1331.25,0,0,10k-50k,103.57142857142858
8526,bmw,series2,2020.0,semiauto,11.0,petrol,145.0,50.4,1.5,4.0,0,0,0,0,0,1,5.0,1.8333333333333333,0,1,0-10k,96.66666666666667
38029,mercedes,claclass,2015.019391125581,semiauto,87571.0,diesel,20.0,67.3,2.1,2.0,0,0,0,0,0,1,9.980608874418976,7975.058669470522,0,1,50k-100k,9.523809523809524
30541,ford,mustang,2020.0,automatic,3500.0,petrol,145.0,22.1,5.0,0.0,0,0,0,0,1,1,5.0,583.3333333333334,0,0,0-10k,29.0
51640,toyota,rav4,2013.0,manual,59934.0,diesel,165.0,49.6,2.010236712840459,0.0,0,0,0,0,1,0,12.0,4610.307692307692,0,0,50k-100k,82.07988588908788
60408,opel,astra,2017.0,manual,53388.0,diesel,20.0,72.4,1.6,2.0,0,0,0,0,0,1,8.0,5932.0,0,0,50k-100k,12.5
69126,vw,golfsv,2019.0,automatic,4821.0,diesel,145.0,54.3,1.6,2.0,0,0,0,0,0,1,6.0,688.7142857142857,0,0,0-10k,90.625
10021,bmw,series4,2018.0,semiauto,16500.0,petrol,150.0,48.7,2.0,1.0,0,0,0,0,0,1,7.0,2062.5,0,1,10k-50k,75.0
32139,hyundai,santafe,2018.0,manual,17452.0,diesel,145.0,47.1,2.2,2.0,0,0,0,0,0,1,7.0,2181.5,0,0,10k-50k,65.9090909090909
1889,audi,a3,2016.0,manual,29500.0,petrol,30.0,57.6,1.4,3.0,0,0,0,0,0,1,9.0,2950.0,0,1,10k-50k,21.42857142857143
19609,ford,ecosport,2017.0,manual,32764.0,diesel,30.0,64.2,1.5,3.0,0,0,0,0,0,1,8.0,3640.4444444444443,0,0,10k-50k,20.0
14766,bmw,series1,2017.0,manual,15645.0,petrol,125.0,52.3,1.5,4.0,0,0,0,0,0,1,8.0,1738.3333333333333,0,1,10k-50k,83.33333333333333
6444,audi,a3,2015.0,manual,40573.0,diesel,0.0,74.3,3.7392354812099646,3.0,0,0,0,0,0,0,10.0,3688.4545454545455,0,1,10k-50k,0.0
42923,mercedes,glaclass,2017.0,automatic,25741.0,diesel,145.0,56.5,2.1,0.0,0,0,0,0,1,1,8.0,2860.1111111111113,0,1,10k-50k,69.04761904761905
27720,ford,focus,2016.0,manual,23784.0,petrol,28.78383568333149,55.81949357789159,1.0,0.0,0,0,0,0,1,1,9.0,2378.4,0,0,10k-50k,28.78383568333149
63954,opel,insignia,2017.0,manual,49063.0,petrol,145.0,47.1,1.5,4.0,0,0,0,0,0,1,8.0,5451.444444444444,0,0,10k-50k,96.66666666666667
65860,vw,golfsv,2016.0,manual,72473.0,petrol,30.0,57.6,1.2,2.0,0,0,0,0,0,1,9.0,7247.3,0,0,50k-100k,25.0
42700,mercedes,gleclass,2015.0,automatic,48641.0,diesel,125.0,61.4,2.1,3.0,0,0,0,0,0,1,10.0,4421.909090909091,0,1,10k-50k,59.52380952380952
34242,hyundai,ix20,2017.0,manual,21807.0,petrol,150.0,56.31848543368086,1.2,4.0,0,0,0,0,0,1,8.0,2423.0,0,0,10k-50k,125.0
37997,audi,clclass,2018.0,semiauto,9381.0,diesel,146.05908983563526,34.77379160315676,2.0,0.0,0,0,0,0,1,1,7.0,1172.625,0,1,0-10k,73.02954491781763
25421,ford,fiesta,2013.0,manual,69078.0,diesel,0.0,85.6,1.6,0.0,0,0,0,0,1,1,12.0,5313.692307692308,0,0,50k-100k,0.0
13296,bmw,z4,2020.0,semiauto,10.0,petrol,145.0,37.2,2.0,1.0,0,0,0,0,0,1,5.0,1.6666666666666667,0,1,0-10k,72.5
40945,mercedes,glbclass,2016.0,automatic,39838.0,diesel,20.0,68.9,1.5,2.0,0,0,0,0,0,1,9.0,3983.8,0,1,10k-50k,13.333333333333334
74805,vw,polo,2017.0,manual,20978.0,petrol,145.0,60.1,1.2,2.0,0,0,0,0,0,1,8.0,2330.8888888888887,0,0,10k-50k,120.83333333333334
21700,ford,focus,2017.0,manual,16612.0,diesel,0.0,74.3,1.5,2.0,0,0,0,0,0,1,8.0,1845.7777777777778,0,0,10k-50k,0.0
24045,ford,a1,2018.0,manual,11770.0,diesel,145.0,60.1,2.0,0.0,0,0,0,0,1,1,7.0,1471.25,0,0,10k-50k,72.5
4370,audi,q2,2019.0,manual,3145.0,diesel,145.0,46.3,1.6,2.0,0,0,0,0,0,1,6.0,449.2857142857143,0,1,0-10k,90.625
60181,opel,astra,2017.0,manual,16229.0,petrol,125.0,51.4,1.4,1.0,0,0,0,0,0,1,8.0,1803.2222222222222,0,0,10k-50k,89.28571428571429
20897,ford,focus,2018.0,manual,13760.0,petrol,145.0,58.9,1.0,0.0,0,0,0,0,1,1,7.0,1720.0,0,0,10k-50k,145.0
59296,opel,mokka,2019.0,manual,9745.0,petrol,145.0,39.2,1.4,2.0,0,0,0,0,0,1,6.0,1392.142857142857,0,0,0-10k,103.57142857142858
22697,ford,focus,2018.0,automatic,5675.0,diesel,146.3583010042184,59.38063698092585,1.5,1.0,0,0,0,0,0,1,7.0,709.375,0,0,0-10k,97.57220066947893
2992,audi,q2,2019.0,manual,6000.0,petrol,145.0,43.5,1.5,1.0,0,0,0,0,0,1,6.0,857.1428571428571,0,1,0-10k,96.66666666666667
53332,toyota,yaris,2017.0,automatic,36167.0,hybrid,0.0,86.0,1.5,3.0,0,0,0,0,0,1,8.0,4018.5555555555557,1,0,10k-50k,0.0
66344,vw,golfsv,2016.0,automatic,32345.0,diesel,30.0,62.8,2.0,2.0,0,0,0,0,0,1,9.0,3234.5,0,0,10k-50k,15.0
73326,vw,tiguan,2019.0,manual,10012.0,diesel,150.0,47.9,2.0,2.0,0,0,0,0,0,1,6.0,1430.2857142857142,0,0,10k-50k,75.0
37839,mercedes,clclass,2017.0,automatic,31674.0,petrol,145.0,47.9,2.0,4.0,0,0,0,0,0,1,8.0,3519.3333333333335,0,1,10k-50k,72.5
37965,mercedes,glbclass,2019.0,semiauto,7586.0,diesel,145.0,54.3,2.0,0.0,0,0,0,0,1,1,6.0,1083.7142857142858,0,1,0-10k,72.5
74396,vw,golfsv,2020.0,manual,4155.0,petrol,145.0,45.6,1.5,0.0,0,0,0,0,1,1,5.0,692.5,0,0,0-10k,96.66666666666667
26328,ford,fiesta,2019.0,manual,11276.0,petrol,145.0,58.9,1.0,4.0,0,0,0,0,0,1,6.0,1610.857142857143,0,0,10k-50k,145.0
15744,ford,focus,2018.0,manual,14563.0,diesel,145.0,80.7,1.5,1.0,0,0,0,0,0,1,7.0,1820.375,0,0,10k-50k,96.66666666666667
64132,opel,adam,2014.0,manual,30481.0,petrol,125.0,53.3,1.2,1.0,0,0,0,0,0,1,11.0,2540.0833333333335,0,0,10k-50k,104.16666666666667
25419,ford,focus,2017.0,manual,13013.0,petrol,145.0,57.7,1.0,2.0,0,0,0,0,0,1,8.0,1445.888888888889,0,0,10k-50k,145.0
6302,audi,rav4,2016.0,manual,29112.0,diesel,5.070720316212464,74.3,2.0,1.0,0,0,0,0,0,1,9.0,2911.2,0,1,10k-50k,2.535360158106232
50040,skoda,octavia,2017.0,semiauto,34215.0,petrol,145.0,56.5,1.4,3.0,0,0,0,0,0,1,8.0,3801.6666666666665,0,0,10k-50k,103.57142857142858
29640,ford,focus,2014.0,automatic,29192.0,petrol,160.0,44.8,1.6,2.0,0,0,0,0,0,1,11.0,2432.6666666666665,0,0,10k-50k,100.0
71900,vw,golfsv,2016.0,manual,12643.0,petrol,30.0,53.3,1.4,0.0,0,0,0,0,1,1,9.0,1264.3,0,0,10k-50k,21.42857142857143
23807,ford,fiesta,2018.0,manual,13647.0,petrol,145.0,64.2,1.1,2.0,0,0,0,0,0,1,7.0,1705.875,0,0,10k-50k,131.8181818181818
70547,vw,golfsv,2019.0,manual,3000.0,diesel,145.0,55.4,1.6,1.0,0,0,0,0,0,1,6.0,428.57142857142856,0,0,0-10k,90.625
75143,vw,golfsv,2023.0,manual,46466.0,petrol,20.0,60.1,1.4,2.0,0,0,0,0,0,1,2.0,15488.666666666666,0,0,10k-50k,14.285714285714286
70553,vw,touran,2018.0,semiauto,12640.0,diesel,145.0,50.4,1.6,2.0,0,0,0,0,0,1,7.0,1580.0,0,0,10k-50k,90.625
64753,opel,astra,2013.0,automatic,4046.0,petrol,235.0,39.8,1.6,4.0,0,0,0,0,0,1,12.0,311.2307692307692,0,0,0-10k,146.875
60003,opel,adam,2014.0,manual,45822.0,petrol,125.0,53.3,1.2,2.0,0,0,0,0,0,1,11.0,3818.5,0,0,10k-50k,104.16666666666667
3909,audi,rav4,2014.0629674844963,manual,73032.0,diesel,150.0,55.4,2.0,2.0,0,0,0,0,0,1,10.937032515503688,6118.103465425501,0,1,50k-100k,75.0
57405,opel,meriva,2017.0,manual,17229.0,petrol,145.0,47.1,1.4,3.0,0,0,0,0,0,1,8.0,1914.3333333333333,0,0,10k-50k,103.57142857142858
35377,mercedes,cclass,2020.0,automatic,6000.0,diesel,145.0,55.4,2.0,2.0,0,0,0,0,0,1,5.0,1000.0,0,1,0-10k,72.5
9389,bmw,series3,2014.0,semiauto,26311.0,hybrid,135.0,47.9,3.0,3.0,0,0,0,0,0,1,11.0,2192.5833333333335,1,1,10k-50k,45.0
6847,audi,a6,2017.0,automatic,32276.0,diesel,145.0,61.4,2.0,4.0,0,0,0,0,0,1,8.0,3586.222222222222,0,1,10k-50k,72.5
15204,ford,focus,2019.0,manual,5684.0,petrol,144.76327420850518,58.319666204990995,1.0,2.0,0,0,0,0,0,1,6.0,812.0,0,0,0-10k,144.76327420850518
60277,opel,corsa,2016.0,manual,14783.0,petrol,0.0,67.7,1.0,4.0,0,0,0,0,0,1,9.0,1478.3,0,0,10k-50k,0.0
54802,toyota,corolla,2019.0,automatic,6158.0,hybrid,140.0,72.4,2.0,2.0,0,0,0,0,0,1,6.0,879.7142857142857,1,0,0-10k,70.0
16439,ford,focus,2017.0,manual,41068.0,diesel,92.5960011167535,68.60143862468433,1.5,1.0,0,0,0,0,0,1,8.0,4563.111111111111,0,0,10k-50k,61.730667411169
60409,opel,corsa,2019.0,manual,3194.0,petrol,150.0,43.5,1.4,1.0,0,0,0,0,0,1,6.0,456.2857142857143,0,0,0-10k,107.14285714285715
53256,toyota,aygo,2015.0,automatic,33882.0,petrol,0.0,69.0,1.0,0.0,0,0,0,0,1,1,10.0,3080.181818181818,0,0,10k-50k,0.0
19843,ford,fiesta,2023.0,manual,43577.0,petrol,30.0,54.3,1.2,3.0,0,0,0,0,0,1,2.0,14525.666666666666,0,0,10k-50k,25.0
31505,hyundai,ix20,2016.0,manual,27000.0,petrol,125.0,50.4,1.4,2.0,0,0,0,0,0,1,9.0,2700.0,0,0,10k-50k,89.28571428571429
46642,mercedes,clclass,2019.0,semiauto,5937.0,petrol,144.88665173563413,46.35827310208402,1.5,0.0,0,0,0,0,1,1,6.0,848.1428571428571,0,1,0-10k,96.59110115708943
55089,toyota,aygo,2017.0,manual,22572.0,petrol,86.78893033604946,69.0,1.0,2.0,0,0,0,0,0,1,8.0,2508.0,0,0,10k-50k,86.78893033604946
4505,audi,a6,2016.0,automatic,62118.0,diesel,145.0,56.5,2.0,1.0,0,0,0,0,0,1,9.0,6211.8,0,1,50k-100k,72.5
29295,ford,fiesta,2018.0,manual,5789.0,petrol,145.0,64.2,1.1,4.0,0,0,0,0,0,1,7.0,723.625,0,0,0-10k,131.8181818181818
2951,audi,sq5,2019.0,automatic,5999.0,diesel,145.0,38.2,2.0,0.0,0,0,0,0,1,1,6.0,857.0,0,1,0-10k,72.5
32184,hyundai,i20,2016.0,manual,37899.0,petrol,30.0,55.4,1.2094965914501175,1.0,0,0,0,0,0,1,9.0,3789.9,0,0,10k-50k,24.80370776740405
5927,audi,q3,2015.0,semiauto,33845.0,petrol,145.0,47.9,1.4,3.0,0,0,0,0,0,1,10.0,3076.818181818182,0,1,10k-50k,103.57142857142858
42087,mercedes,clclass,2017.0,automatic,25449.0,diesel,145.0,67.3,2.1,3.0,0,0,0,0,0,1,8.0,2827.6666666666665,0,1,10k-50k,69.04761904761905
42666,mercedes,clclass,2019.0,semiauto,12946.0,diesel,145.0,61.4,2.0,0.0,0,0,0,0,1,1,6.0,1849.4285714285713,0,1,10k-50k,72.5
46819,skoda,octavia,2017.0,manual,16135.0,diesel,145.0,62.8,2.0,4.0,0,0,0,0,0,1,8.0,1792.7777777777778,0,0,10k-50k,72.5
16938,ford,kuga,2014.0,manual,22888.0,petrol,30.0,57.7,1.2,4.0,0,0,0,0,0,1,11.0,1907.3333333333333,0,0,10k-50k,25.0
55213,toyota,rav4,2019.0,automatic,2984.0,hybrid,135.0,49.6,2.5,4.0,0,0,0,0,0,1,6.0,426.2857142857143,1,0,0-10k,54.0
61209,opel,mokka,2018.0,manual,34046.0,petrol,145.0,39.2,1.4,2.0,0,0,0,0,0,1,7.0,4255.75,0,0,10k-50k,103.57142857142858
57146,opel,corsa,2019.0,manual,4878.0,diesel,145.0,43.62529046571765,1.4,4.0,0,0,0,0,0,1,6.0,696.8571428571429,0,0,0-10k,103.57142857142858
44555,mercedes,clclass,2017.0,automatic,51406.0,diesel,182.1990038040438,30.69573195202243,2.1,4.0,0,0,0,0,0,1,8.0,5711.777777777777,0,1,50k-100k,86.76143038287799
26741,ford,bmax,2017.0,manual,16803.0,petrol,30.0,56.5,1.0,4.0,0,0,0,0,0,1,8.0,1867.0,0,0,10k-50k,30.0
51076,skoda,yeti,2014.0,manual,25000.0,diesel,200.0,48.7,2.0,1.0,0,0,0,0,0,1,11.0,2083.3333333333335,0,0,10k-50k,100.0
20455,ford,focus,2018.0,semiauto,16172.0,petrol,146.20032944766095,56.178815732394256,1.0,1.0,0,0,0,0,0,1,7.0,2021.5,0,0,10k-50k,146.20032944766095
50977,skoda,fabia,2018.0,manual,21430.0,petrol,150.0,64.2,1.0,6.0,0,0,0,0,0,0,7.0,2678.75,0,0,10k-50k,150.0
17027,ford,focus,2017.0,manual,19859.0,diesel,57.8092552572406,88.32163954563916,1.5,2.0,0,0,0,0,0,1,8.0,2206.5555555555557,0,0,10k-50k,38.53950350482707
16956,ford,kuga,2017.0,manual,24510.0,diesel,145.0,64.2,1.5,1.0,0,0,0,0,0,1,8.0,2723.3333333333335,0,0,10k-50k,96.66666666666667
46140,mercedes,clclass,2019.0,semiauto,3085.0,petrol,144.88665173563413,43.283575451548344,2.0,1.0,0,0,0,0,0,1,6.0,440.7142857142857,0,1,0-10k,72.44332586781707
58894,audi,vivaro,2019.0,manual,12000.0,diesel,145.0,46.3,1.0,4.0,0,0,0,0,0,1,6.0,1714.2857142857142,0,1,10k-50k,145.0
28663,ford,ecosport,2016.0,manual,48010.0,diesel,30.0,64.2,1.5,1.0,0,0,0,0,0,1,9.0,4801.0,0,0,10k-50k,20.0
68561,vw,golfsv,2015.0,manual,46026.0,petrol,30.0,53.3,1.4,3.0,0,0,0,0,0,1,10.0,4184.181818181818,0,0,10k-50k,21.42857142857143
28169,ford,focus,2019.0,manual,3803.0,petrol,146.65860342629884,58.319666204990995,1.0,1.0,0,0,0,0,0,1,6.0,543.2857142857143,0,0,0-10k,146.65860342629884
45597,mercedes,clclass,2019.0,semiauto,10476.0,petrol,146.0699555690647,30.764622677059084,3.0,3.0,0,0,0,0,0,1,6.0,1496.5714285714287,0,1,10k-50k,48.68998518968823
8086,audi,series3,2016.0,manual,32759.0,diesel,20.0,72.4,2.0,4.0,0,0,0,0,0,1,9.0,3275.9,0,1,10k-50k,10.0
1401,audi,rav4,2017.0,manual,15800.0,petrol,145.0,48.7,1.4,4.0,0,0,0,0,0,1,8.0,1755.5555555555557,0,1,10k-50k,103.57142857142858
61320,audi,zafira,2016.0,manual,16548.0,diesel,20.0,68.9,1.6,0.0,0,0,0,0,1,1,9.0,1654.8,0,1,10k-50k,12.5
35540,mercedes,claclass,2019.0,semiauto,5036.0,petrol,145.0,53.3,1.3,3.0,0,0,0,0,0,1,6.0,719.4285714285714,0,1,0-10k,111.53846153846153
13194,bmw,ix35,2016.0,automatic,68854.0,diesel,200.0,47.1,3.0,1.0,0,0,0,0,0,1,9.0,6885.4,0,1,50k-100k,66.66666666666667
52809,toyota,chr,2018.0,automatic,28414.0,hybrid,135.0,74.3,1.8,3.0,0,0,0,0,0,1,7.0,3551.75,1,0,10k-50k,75.0
2739,audi,q2,2018.0,manual,8057.0,petrol,150.0,49.6,1.4,1.0,0,0,0,0,0,1,7.0,1007.125,0,1,0-10k,107.14285714285715
72411,vw,golfsv,2016.0,manual,19394.0,diesel,20.0,67.3,2.0,0.0,0,0,0,0,1,1,9.0,1939.4,0,0,10k-50k,10.0
53196,toyota,aygo,2020.0,manual,500.0,petrol,145.0,57.7,1.0,4.0,0,0,0,0,0,1,5.0,83.33333333333333,0,0,0-10k,145.0
12466,bmw,series1,2012.0,manual,58000.0,diesel,30.0,62.8,2.0,0.0,0,0,0,0,1,1,13.0,4142.857142857143,0,1,50k-100k,15.0
13914,bmw,x1,2017.0,automatic,35779.0,diesel,145.0,55.4,2.0,0.0,0,0,0,0,1,1,8.0,3975.4444444444443,0,1,10k-50k,72.5
63054,opel,mokka,2017.0,manual,36593.0,diesel,150.0,68.9,1.6,2.0,0,0,0,0,0,1,8.0,4065.8888888888887,0,0,10k-50k,93.75
430,audi,q8,2020.0,semiauto,95204.18167360188,diesel,145.0,30.7,4.0,1.0,0,0,0,0,0,1,5.0,15867.36361226698,0,1,50k-100k,36.25
65939,vw,golfsv,2019.0,semiauto,13823.0,petrol,145.0,45.6,1.0,1.0,0,0,0,0,0,1,6.0,1974.7142857142858,0,0,10k-50k,145.0
52237,toyota,yaris,2017.0,manual,29000.0,petrol,30.0,58.0,1.3,1.0,0,0,0,0,0,1,8.0,3222.222222222222,0,0,10k-50k,23.076923076923077
56361,opel,corsa,2019.0,manual,5683.0,petrol,145.0,43.5,1.4,3.0,0,0,0,0,0,1,6.0,811.8571428571429,0,0,0-10k,103.57142857142858
49550,skoda,fabia,2019.0,manual,2805.0,petrol,145.0,61.4,1.0,2.0,0,0,0,0,0,1,6.0,400.7142857142857,0,0,0-10k,145.0
36983,mercedes,glaclass,2018.0,automatic,13546.0,diesel,145.0,56.5,2.1,0.0,0,0,0,0,1,1,7.0,1693.25,0,1,10k-50k,69.04761904761905
55877,opel,crosslandx,2018.0,manual,10601.0,petrol,145.70086786093486,44.8,1.2,2.0,0,0,0,0,0,1,7.0,1325.125,0,0,10k-50k,121.4173898841124
42390,mercedes,gleclass,2018.0,automatic,86705.85488462522,diesel,145.0,72.4,2.0,3.0,0,0,0,0,0,1,7.0,10838.231860578153,0,1,50k-100k,72.5
53376,toyota,yaris,2019.0,manual,3950.0,petrol,145.0,47.9,1.5,2.0,0,0,0,0,0,1,6.0,564.2857142857143,0,0,0-10k,96.66666666666667
65220,opel,corsa,2015.0,automatic,20249.0,petrol,145.0,47.9,1.4,3.0,0,0,0,0,0,1,10.0,1840.8181818181818,0,0,10k-50k,103.57142857142858
20762,ford,focus,2017.0,manual,21618.0,petrol,91.32976193703726,64.85483375743131,1.0,1.0,0,0,0,0,0,1,8.0,2402.0,0,0,10k-50k,91.32976193703726
23803,ford,focus,2017.0,manual,12456.0,petrol,95.31547490749888,64.85483375743131,1.0,3.0,0,0,0,0,0,1,8.0,1384.0,0,0,10k-50k,95.31547490749888
40035,mercedes,clclass,2012.0,automatic,86663.0,petrol,145.024906671331,48.48342637181251,1.6,0.0,0,0,0,0,1,1,13.0,6190.214285714285,0,1,50k-100k,90.64056666958187
20810,ford,kuga,2017.0,manual,14710.0,diesel,145.0,60.1,2.0,1.0,0,0,0,0,0,1,8.0,1634.4444444444443,0,0,10k-50k,72.5
45645,mercedes,clclass,2016.0,automatic,23881.0,diesel,20.0,64.2,2.1,0.0,0,0,0,0,1,1,9.0,2388.1,0,1,10k-50k,9.523809523809524
29647,ford,focus,2013.0,manual,47769.0,diesel,20.0,67.3,1.6,4.0,0,0,0,0,0,1,12.0,3674.5384615384614,0,0,10k-50k,12.5
65716,vw,golfsv,2015.0,manual,18591.0,petrol,30.0,53.3,1.3687509941210259,2.0,0,0,0,0,0,1,10.0,1690.090909090909,0,0,10k-50k,21.91779230031915
52890,toyota,yaris,2018.0,manual,17163.0,petrol,145.0,56.5,0.5,3.0,0,0,0,0,0,1,7.0,2145.375,0,0,10k-50k,290.0
23694,ford,fiesta,2017.1079479866225,manual,29435.0,petrol,145.0,54.3,1.2,1.0,0,0,0,0,0,1,7.892052013377452,3310.2595391611703,0,0,10k-50k,120.83333333333334
52544,toyota,yaris,2017.0,automatic,19588.0,hybrid,140.0,76.3,1.5,2.0,0,0,0,0,0,1,8.0,2176.4444444444443,1,0,10k-50k,93.33333333333333
37043,mercedes,clclass,2011.0,automatic,66000.0,diesel,117.06250359054734,58.29346055084274,2.1,0.0,0,0,0,0,1,1,14.0,4400.0,0,1,50k-100k,55.74404932883206
64148,opel,zafira,2013.0,automatic,44514.0,diesel,200.0,48.7,2.0,0.0,0,0,0,0,1,1,12.0,3424.153846153846,0,0,10k-50k,100.0
53772,toyota,aygo,2018.0,manual,11839.0,petrol,145.0,68.9,1.0,3.0,0,0,0,0,0,1,7.0,1479.875,0,0,10k-50k,145.0
57373,opel,corsa,2020.0,manual,10.0,petrol,150.0,52.3,1.2,2.0,0,0,0,0,0,1,5.0,1.6666666666666667,0,0,0-10k,125.0
56633,opel,corsa,2017.0,manual,24733.0,petrol,145.0,54.3,1.4,3.0,0,0,0,0,0,1,8.0,2748.1111111111113,0,0,10k-50k,103.57142857142858
3331,audi,q2,2019.0,manual,5999.0,diesel,145.0,49.6,1.6,1.0,0,0,0,0,0,1,6.0,857.0,0,1,0-10k,90.625
6780,audi,a5,2017.0,semiauto,28300.0,petrol,145.0,53.3,1.3864724735650795,2.0,0,0,0,0,0,1,8.0,3144.4444444444443,0,1,10k-50k,104.58195367352445
23008,ford,fiesta,2018.0,automatic,31190.0,petrol,145.0,54.3,1.0,0.0,0,0,0,0,1,1,7.0,3898.75,0,0,10k-50k,145.0
71687,vw,polo,2017.0,manual,11210.0,petrol,150.0,58.9,1.0,1.0,0,0,0,0,0,1,8.0,1245.5555555555557,0,0,10k-50k,150.0
17193,ford,focus,2019.0,manual,14569.0,petrol,145.0,60.1,1.0,3.0,0,0,0,0,0,0,6.0,2081.285714285714,0,0,10k-50k,145.0
71904,vw,touran,2018.0,semiauto,18888.0,diesel,145.0,65.7,1.6,4.0,0,0,0,0,0,1,7.0,2361.0,0,0,10k-50k,90.625
